qseqid,kingdom,phylum,class,order,family,genus,species,notes
"e35f0d917dd99b15afa6608cb6493970","Fungi","Ascomycota","Sordariomycetes","Amphisphaeriales","Apiosporaceae","Nigrospora","Nigrospora sphaerica","ITS pipeline completed"
"e36304abd7c8a941ab59acf5662f7abf","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Unclassified","ITS pipeline completed"
"e36836f06a863a96943fca9bc5654ead","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus niger","ITS pipeline completed"
"e36d727edd09b369aeedb8d410fdd890","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Bjerkandera","Bjerkandera adusta","ITS pipeline completed"
"e3732d95c75308260a3b4d352b2d06cb","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lindgomycetaceae","Clohesyomyces","Unclassified","ITS pipeline completed"
"e380b491e8df3d37e2871815e748524f","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e3a009bf8d0a9ab12c3d3877f6d0a639","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma pulchripes","ITS pipeline completed"
"e3ad87993e36eb6b1d5dfde3f81c4176","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Unclassified","Unclassified","ITS pipeline completed"
"e3b4c789544bb55f7d92ab5470ce5e49","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia terricola","ITS pipeline completed"
"e3bd02c4d169216875685707e2fb1a91","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Unclassified","Unclassified","ITS pipeline completed"
"e3c8b0799207d507d0c05c805bb7f608","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e3d7d6d52dba782e38e3e194ac61e53b","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Unclassified","ITS pipeline completed"
"e3d804e02f1c3563311ad0e404c45a58","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Chaetosphaeronema","Unclassified","ITS pipeline completed"
"e3da09a28ac3c9d4a5c1aef18f0ba506","Fungi","Ascomycota","Leotiomycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e41c223f5968b3b59e96167eebb2459a","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Unclassified","Unclassified","ITS pipeline completed"
"e440e3a5252df6e1a07656ca1aa5fb24","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Trichoglossum","Unclassified","ITS pipeline completed"
"e44ad7353bcd95e1f4c93a1b18122c44","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Unclassified","ITS pipeline completed"
"e46c48a71544ac12f3606c0c5e020f46","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Rhodocybe","Rhodocybe cistetorum","ITS pipeline completed"
"e46e64482a87cc2e24f802ddfda22a5b","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Dacryobolaceae","Postia","Postia balsamea","ITS pipeline completed"
"e479696c4f135aa218d6b599aded01fa","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","Monosporascus","Unclassified","ITS pipeline completed"
"e47df52aa13097a332ab68bf9bf2bbce","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Unclassified","Unclassified","ITS pipeline completed"
"e483130d64249e13ba0eb58c5646ae58","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea","Unclassified","ITS pipeline completed"
"e4bd2ec8e9559919a2895619d7b33f96","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Monilinia","Monilinia seaveri","ITS pipeline completed"
"e4c9537f1e00e3d34d06621c26b746b3","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Collimycetaceae","Collimyces","Collimyces mutans","ITS pipeline completed"
"e4cebc5b122d4dd4f1021c6f207ffd53","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma","Tricholoma squarrulosum","ITS pipeline completed"
"e4d44fdfca5e9a180b44fb0e8c68ecbe","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora","Stagonospora bicolor","ITS pipeline completed"
"e4e6c8b9b6bbe85c1bbbf5282e20067d","Fungi","Ascomycota","Dothideomycetes","Dothideales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e4f6712d57e69614665dec707d791af2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Sclerostagonospora","Unclassified","ITS pipeline completed"
"e526129b6d42efe70d948dc725a76b0d","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Unclassified","Unclassified","ITS pipeline completed"
"e537321f2675aeb853a89145efce5c68","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Unclassified","Unclassified","ITS pipeline completed"
"e540812f7c635442c20182be7f45b20c","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","Unclassified","ITS pipeline completed"
"e56ea44781fb4907433fd6afd4980ef3","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Spiromastigaceae","Spiromastix","Unclassified","ITS pipeline completed"
"e57d4950f95660847c6fc00f08a08f4b",NA,NA,NA,NA,NA,NA,NA,"Failed QC: no BLAST result passed Quality Control step (no BLAST result, too many N, alignment too short, low quality results)"
"e582eeb99b14102ad7539632a94f764d","Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e583f932010720cb4c3ff9a031145044","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","Conocybe dumetorum","ITS pipeline completed"
"e59bcc5a6e16c7e0b5baf9a854b4ea93","Fungi","Ascomycota","Dothideomycetes","Unclassified","Eremomycetaceae","Rhexothecium","Unclassified","ITS pipeline completed"
"e5a92a828c3147463687b041fe983927","Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e5aea6fdb7ff21fdd0874dddfd811f79","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Ochroconis","Unclassified","ITS pipeline completed"
"e5b2f955906df021a1568687580d4d01","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Junghuhnia","Junghuhnia nitida","ITS pipeline completed"
"e5b4d05c508bb20b4dbabe1870389f57","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Trametopsis","Trametopsis abieticola","ITS pipeline completed"
"e5bda29ad18a4773fe16a96d82bc216d","Viridiplantae","Chlorophyta","Chlorophyceae","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e5be9b6f5edab35ce17f75092c20afc2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Unclassified","Cistella","Unclassified","ITS pipeline completed"
"e5c35efb8e26715bc8a0af683b50c7b3",NA,NA,NA,NA,NA,NA,NA,"Failed QC: no BLAST result passed Quality Control step (no BLAST result, too many N, alignment too short, low quality results)"
"e5d366d5afc7307098b541a94c6419e2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Unclassified","ITS pipeline completed"
"e5d85adac709e421ddf468171d8e4382","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Unclassified","Unclassified","ITS pipeline completed"
"e5dbace7021490b17d5be24e977abaeb","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma platyphylloides","ITS pipeline completed"
"e5e408d90fdc0c2818a2afbf94f1c1a5","Fungi","Ascomycota","Dothideomycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e5ee23dd0af7ec5a3226c0d55de4eeb8","Fungi","Ascomycota","Leotiomycetes","Helotiales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e5f9376252ef24ea2144824700d9110f","Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascodesmidaceae","Unclassified","Unclassified","ITS pipeline completed"
"e5ff87d0a53838ebec0bc7c8fcd4c086","Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e603c7f52cc8aa40230a8e3ee3d4cce8","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e6173e01312102f0b10523305315f493","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","Neofitzroyomyces","Neofitzroyomyces nerii","ITS pipeline completed"
"e61fdb17aa1f13255dc61c39fee37ccf","Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e6218324cf95cf92dbe99e07630b8755","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma spirale","ITS pipeline completed"
"e63742c80c2c3be740bc0aee8cd6e80d","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Unclassified","ITS pipeline completed"
"e65ac0a90e2842f6ed49161110299002","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","Unclassified","ITS pipeline completed"
"e66479361217898ca47e0aa037da6738","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e666335b52c4b7b83824b2fa64dda129","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Unclassified","ITS pipeline completed"
"e67619fb1aea3b278d32886cf8562d0f","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Malbranchea","Unclassified","ITS pipeline completed"
"e6807187d9931d92223f7e7b1184f53b","Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e68298183efcfc1b73bd74786c100007","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Unclassified","ITS pipeline completed"
"e68ee3cab7dffb7b4ec13c88055b126c","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e6a13827745daf414b3ccccdfa08ffd7","Fungi","Basidiomycota","Agaricomycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e6a4611b2b20938a1955803c7d243614","Fungi","Basidiomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e6ab885bb038a6d1b54a53f84aa27918","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Hydeomyces","Hydeomyces desertipleosporoides","ITS pipeline completed"
"e6ac7a301b4aa5876ce26cc9501b7439","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia","Dioszegia fristingensis","ITS pipeline completed"
"e6c373fcd942c4e317d362c342a4db01","Fungi","Basidiomycota","Microbotryomycetes","Unclassified","Colacogloeaceae","Colacogloea","Unclassified","ITS pipeline completed"
"e6d8918901b5120ea4860bc43c9048d6","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Constantinomyces","Constantinomyces minimus","ITS pipeline completed"
"e6df9304441a3015975300bc80d9e2fe",NA,NA,NA,NA,NA,NA,NA,"Failed QC: no BLAST result passed Quality Control step (no BLAST result, too many N, alignment too short, low quality results)"
"e6f75cf6902b531ff160727771f0df96","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Unclassified","Unclassified","ITS pipeline completed"
"e7139882a901eb09c1fa3ae9486ba9c3","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Unclassified","ITS pipeline completed"
"e71bce5a8171f6e2b41f8ac8e1d37bd0","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe nivea","ITS pipeline completed"
"e72c80ca36d2db15b9cce6fe400d9148","Fungi","Ascomycota","Sordariomycetes","Xylariales","Coniocessiaceae","Coniocessia","Unclassified","ITS pipeline completed"
"e72de21f79c730ceec3963b35ea93866","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neocamarosporiaceae","Neocamarosporium","Unclassified","ITS pipeline completed"
"e733c6289f7487df2e175341d1c08755","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomyces","Unclassified","ITS pipeline completed"
"e736ec12eba90b2bae0a8db37b456e0d","Fungi","Basidiomycota","Agaricomycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e737a7acb805f25504225fefdb3a71e4","Viridiplantae","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e744ad552dc907db19a54b87ee8b94f6","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora sessilis","ITS pipeline completed"
"e753e65f686b595847730470556f308d","Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e75a44b27f60eecd37e5fb8031a27538","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Unclassified","Unclassified","ITS pipeline completed"
"e765835ea5ef5d4be1bebb15fbc02cdf","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyphodiscus","Hyphodiscus hyaloscyphoides","ITS pipeline completed"
"e77775a129d8403806519eec21f216c1","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Mycenella","Mycenella lasiosperma","ITS pipeline completed"
"e78940f4ae35d3a0fbe150f3d75ccd6c","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae","Unclassified","Unclassified","ITS pipeline completed"
"e78dcde43b3f702f093ca8ebe29b96d0","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e7942db81d10311a296a720cd355b80a","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium","Unclassified","ITS pipeline completed"
"e79f23ad2031544cd785c60075aa4394",NA,NA,NA,NA,NA,NA,NA,"Failed QC: no BLAST result passed Quality Control step (no BLAST result, too many N, alignment too short, low quality results)"
"e7a3b1249d3c8f1447c302bb34dde4f4","Viridiplantae","Chlorophyta","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e7a7945950804b4259c94926b72327ef","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e7a8e6ea6f4a98bdeb2d678d9577f11e","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Destuntzia","Unclassified","ITS pipeline completed"
"e7cd684ad0975dacdf13da1ca7f28503","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Unclassified","Unclassified","ITS pipeline completed"
"e7d4acb49eccff88b690933ece5faaac","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metacordyceps","Metacordyceps chlamydosporia","ITS pipeline completed"
"e7dac8517972200de731f9a89fa8c9fb","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Selenophoma","Selenophoma linicola","ITS pipeline completed"
"e7e76d913255c62f42f996aff98573c8","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Alphamycetaceae","Betamyces","Unclassified","ITS pipeline completed"
"e7e899dc043415dfbe066c410e4a672e","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Unclassified","Unclassified","ITS pipeline completed"
"e7fe8fefaefbf65a1fcf43062a7efb7c","Fungi","Basidiomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e8031ea7072370e4ea08111f929b0429","Fungi","Ascomycota","Leotiomycetes","Helotiales","Ploettnerulaceae","Rhexocercosporidium","Rhexocercosporidium panacis","ITS pipeline completed"
"e81b325a4cbca063d583bb991833c1cc","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Neocucurbitaria","Unclassified","ITS pipeline completed"
"e81d36a9eefa8361158753c1d284aa12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Laburnicola","Unclassified","ITS pipeline completed"
"e832a5792ea292f20eceaa8b4e72ca32","Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e849bad88a2bfb0ac3ee82c3e6341d62","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces tardifaciens","ITS pipeline completed"
"e8521ec27773b043e66148a2a9023d64","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Alnicola","Alnicola sphagneti","ITS pipeline completed"
"e864c09eb3f4de2cdd46d41247d3a89a","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e87e941fa28c40a109313090e5430565","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Pinaceicola","Pinaceicola cordae","ITS pipeline completed"
"e886423370119f0bb4493c481813b4e4","Fungi","Ascomycota","Dothideomycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e8900e8ff61795259cd7f0ee052ad2b0","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","Periconia circinata","ITS pipeline completed"
"e89088137765536d76539f4d314bfaf2","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Simocybe","Unclassified","ITS pipeline completed"
"e891d334ca867779f094b459394a2699","Fungi","Ascomycota","Leotiomycetes","Helotiales","Cenangiaceae","Unclassified","Unclassified","ITS pipeline completed"
"e894f335c952614cda7ac50806f0d43b","Fungi","Ascomycota","Leotiomycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e89ccd035e4056742bc59494ec943c3f","Fungi","Ascomycota","Dothideomycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"e8ad16b4ab24b3eac7341ddfbc6f5c9f","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hirschioporaceae","Trichaptum","Trichaptum abietinum","ITS pipeline completed"
"e8bd02b0595ed3a89455a62363797d55","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella","Unclassified","ITS pipeline completed"
"e8edc10915d6339286488703e350e7ed","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium","Myrmecridium dactylidis","ITS pipeline completed"
